order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total,payment_mode_id
394,25071,122,2025-03-31,Returned,105190.26,0.0,105190.26,4
395,42954,52,2025-09-07,Shipped,27689.12,0.0,27689.12,7
396,36818,157,2025-08-28,Delivered,22632.54,0.0,22632.54,2
397,15825,16,2024-03-17,Delivered,24604.12,0.0,24604.12,3
398,10513,160,2025-08-12,Cancelled,42503.03,3057.86,39445.17,1
399,2161,73,2024-12-10,Delivered,3222.7,0.0,3222.7,7
400,35685,178,2024-11-20,Out for Delivery,863.46,0.0,863.46,5
401,38508,119,2026-02-11,Returned,133204.87,29178.91,104025.96,8
402,34154,25,2024-03-06,Returned,13864.95,0.0,13864.95,6
403,45777,104,2024-06-23,Out for Delivery,38879.3,0.0,38879.3,1
404,8842,66,2024-02-16,Failed,42559.05,8637.68,33921.37,9
405,39533,33,2025-06-20,Processing,5560.56,0.0,5560.56,8
406,46173,84,2024-01-06,Processing,115174.93,0.0,115174.93,8
407,35417,188,2024-10-20,Processing,225641.5,0.0,225641.5,1
408,4856,155,2025-05-19,Delivered,37287.6,0.0,37287.6,3
409,23219,99,2024-11-26,Delivered,12998.71,0.0,12998.71,4
410,2840,147,2025-04-02,Delivered,15347.26,0.0,15347.26,7
411,41197,20,2026-01-21,Delivered,173021.86,510.69,172511.17,6
412,18891,38,2024-11-07,Returned,87020.8,0.0,87020.8,5
413,21983,152,2025-03-20,Out for Delivery,4505.04,0.0,4505.04,9
414,6283,145,2024-07-14,Shipped,48363.72,1011.43,47352.29,9
415,4494,50,2024-10-23,Returned,1063.84,0.0,1063.84,7
416,11981,151,2024-05-09,Delivered,116221.24,23973.18,92248.06,6
417,321,14,2025-10-26,Delivered,27605.01,5521.0,22084.01,5
418,24305,3,2024-09-22,Delivered,93447.45,0.0,93447.45,4
419,43266,186,2026-02-26,Shipped,267381.14,0.0,267381.14,3
420,14376,11,2024-07-15,Processing,45603.27,0.0,45603.27,9
421,17807,54,2025-03-31,Delivered,16567.32,2747.28,13820.04,8
422,21389,53,2024-05-24,Delivered,215132.46,44548.74,170583.72,3
423,32832,157,2024-10-05,Delivered,43023.85,0.0,43023.85,1
424,41499,159,2024-09-15,Delivered,1301.91,0.0,1301.91,5
425,16304,137,2024-01-17,Delivered,2118.42,0.0,2118.42,2
426,10590,21,2024-08-01,Delivered,8003.08,785.97,7217.11,3
427,33372,114,2025-10-24,Delivered,30242.59,0.0,30242.59,1
428,1459,140,2025-04-02,Delivered,172024.96,17434.48,154590.48,6
429,19084,17,2024-08-16,Out for Delivery,11187.65,0.0,11187.65,3
430,10442,188,2024-11-01,Delivered,436665.81,0.0,436665.81,3
431,47928,12,2024-02-09,Delivered,151050.8,25706.12,125344.68,2
432,3854,124,2025-04-24,Delivered,113036.94,20589.63,92447.31,1
433,388,50,2024-04-30,Processing,121651.12,0.0,121651.12,2
434,16014,163,2025-09-12,Delivered,29462.55,0.0,29462.55,5
435,40261,20,2024-08-03,Delivered,29638.92,0.0,29638.92,9
436,5695,18,2025-10-24,Processing,35095.64,0.0,35095.64,1
437,45471,38,2025-09-27,Shipped,37480.5,0.0,37480.5,2
438,9407,148,2024-09-08,Delivered,47860.06,778.7,47081.36,1
439,5707,132,2024-05-04,Shipped,2402.34,0.0,2402.34,8
440,22451,24,2024-10-15,Delivered,75729.63,9404.61,66325.02,7
441,40764,122,2025-06-28,Delivered,632438.29,69327.84,563110.45,3
442,34495,151,2025-06-26,Shipped,23253.21,0.0,23253.21,7
443,11930,72,2026-02-02,Delivered,337720.45,15601.71,322118.74,2
444,39233,58,2025-08-13,Delivered,171712.83,13041.34,158671.49,2
445,25278,130,2024-01-12,Delivered,22368.59,0.0,22368.59,4
446,48535,39,2025-05-19,Delivered,95317.6,14450.22,80867.38,6
447,2364,35,2025-05-27,Processing,59503.82,0.0,59503.82,2
448,23722,197,2025-04-04,Delivered,32139.52,0.0,32139.52,9
449,319,57,2024-07-12,Cancelled,103303.23,0.0,103303.23,7
450,39959,84,2025-01-03,Shipped,27949.17,0.0,27949.17,1
451,47151,8,2024-03-10,Delivered,29022.12,3838.87,25183.25,5
452,48069,105,2025-01-10,Processing,139142.95,0.0,139142.95,6
453,31386,84,2024-04-20,Processing,283779.86,1660.66,282119.2,8
454,37917,63,2024-08-24,Delivered,145349.36,39816.5,105532.86,5
455,24279,25,2024-08-07,Delivered,37925.67,0.0,37925.67,8
456,35275,82,2025-08-29,Delivered,299243.82,0.0,299243.82,4
457,41593,9,2025-06-28,Processing,71043.17,6007.87,65035.3,2
458,13016,64,2025-11-29,Out for Delivery,273286.9,0.0,273286.9,2
459,39431,32,2024-07-19,Cancelled,167817.34,45168.58,122648.76,5
460,37318,166,2024-10-24,Shipped,165683.38,44589.83,121093.55,3
461,3543,163,2024-07-09,Delivered,6187.49,748.0,5439.49,5
462,19031,38,2024-02-28,Delivered,132.29,0.0,132.29,2
463,42228,3,2025-08-11,Delivered,41655.39,0.0,41655.39,8
464,27320,25,2024-03-17,Shipped,20975.67,0.0,20975.67,1
465,1182,120,2024-05-27,Delivered,188005.12,24400.96,163604.16,8
466,27996,187,2024-04-20,Shipped,1689.6,0.0,1689.6,5
467,39171,29,2025-06-20,Delivered,133037.13,0.0,133037.13,2
468,33343,168,2025-07-19,Failed,1370.88,0.0,1370.88,3
469,23799,83,2025-09-13,Delivered,8565.78,0.0,8565.78,1
470,3578,131,2024-03-05,Delivered,25450.14,0.0,25450.14,5
471,43514,176,2025-06-03,Delivered,27960.49,0.0,27960.49,9
472,14795,62,2026-01-01,Delivered,3200.3,960.09,2240.21,9
473,43662,78,2024-02-25,Cancelled,50723.23,191.77,50531.46,1
474,10302,68,2026-02-02,Delivered,19312.8,89.38,19223.42,3
475,38272,103,2025-08-15,Out for Delivery,99683.02,0.0,99683.02,7
476,47817,170,2026-02-15,Delivered,18549.91,1354.55,17195.36,1
477,14261,133,2024-06-29,Delivered,3893.58,389.36,3504.22,2
478,12643,44,2025-02-25,Shipped,10978.92,0.0,10978.92,2
479,42090,126,2024-06-16,Out for Delivery,263162.43,0.0,263162.43,6
480,21342,56,2025-06-25,Out for Delivery,114389.82,0.0,114389.82,1
481,42627,87,2025-07-13,Cancelled,420379.72,82633.91,337745.81,3
482,4155,90,2024-05-03,Processing,2399.56,0.0,2399.56,7
483,5163,9,2024-03-29,Delivered,76130.47,0.0,76130.47,4
484,28943,40,2024-10-13,Delivered,33937.96,189.35,33748.61,9
485,32251,14,2024-09-21,Delivered,119135.36,2314.16,116821.2,1
486,26486,127,2025-02-15,Delivered,62270.17,2109.92,60160.25,6
487,12563,93,2024-04-05,Cancelled,48061.06,8958.38,39102.68,8
488,31669,167,2024-06-25,Processing,106599.46,63.96,106535.5,4
489,28084,123,2025-11-03,Processing,12843.68,0.0,12843.68,2
490,41168,79,2024-05-29,Out for Delivery,208850.86,31619.45,177231.41,4
491,46696,108,2024-03-14,Out for Delivery,8576.85,0.0,8576.85,3
492,33311,30,2024-08-07,Delivered,19277.19,2891.58,16385.61,5
493,1252,139,2024-10-05,Delivered,59849.75,0.0,59849.75,2
494,19227,144,2026-02-19,Delivered,14729.44,909.99,13819.45,2
495,8245,73,2025-06-17,Delivered,14655.8,2198.37,12457.43,1
496,2312,88,2025-09-21,Delivered,111773.05,0.0,111773.05,6
497,2745,28,2025-08-12,Delivered,84071.18,19133.63,64937.55,5
498,3502,35,2025-06-27,Out for Delivery,17064.0,0.0,17064.0,1
499,34761,124,2024-07-15,Delivered,20632.91,0.0,20632.91,6
500,22190,172,2025-08-02,Delivered,24694.5,0.0,24694.5,2
501,45880,156,2025-04-10,Cancelled,63837.73,0.0,63837.73,1
502,2121,39,2024-04-11,Delivered,77719.63,0.0,77719.63,1
503,3028,187,2025-10-28,Out for Delivery,11587.56,0.0,11587.56,8
504,293,168,2025-09-23,Out for Delivery,22782.55,0.0,22782.55,2
505,12679,40,2024-11-07,Delivered,50221.95,0.0,50221.95,2
506,3553,86,2024-05-11,Delivered,135371.9,0.0,135371.9,5
507,46613,28,2025-01-31,Delivered,12392.6,0.0,12392.6,4
508,35010,147,2025-12-18,Shipped,38425.18,337.97,38087.21,6
509,20484,9,2024-05-25,Delivered,83306.26,0.0,83306.26,4
510,40658,149,2025-12-25,Processing,365532.66,0.0,365532.66,7
511,3778,138,2025-12-11,Delivered,286477.57,63976.77,222500.8,3
512,7436,154,2025-12-16,Delivered,5659.4,0.0,5659.4,8
513,19071,11,2024-09-15,Shipped,1234.63,185.19,1049.44,7
514,32166,82,2025-07-07,Delivered,148825.8,0.0,148825.8,9
515,3639,35,2026-02-23,Failed,28587.06,481.5,28105.56,7
516,44705,98,2025-05-08,Delivered,107.25,0.0,107.25,5
517,49954,189,2025-06-11,Out for Delivery,34864.0,0.0,34864.0,1
518,8218,56,2025-07-25,Shipped,84884.78,0.0,84884.78,2
519,48150,195,2024-01-07,Returned,10482.1,0.0,10482.1,5
520,40679,176,2024-08-03,Delivered,7392.58,770.55,6622.03,2
521,27369,60,2025-10-06,Delivered,33355.53,880.37,32475.16,8
522,29439,168,2024-08-24,Delivered,38361.71,4826.5,33535.21,3
523,31127,94,2025-12-27,Failed,81011.08,0.0,81011.08,2
524,1549,130,2026-02-10,Delivered,6638.76,346.25,6292.51,3
525,28642,115,2024-04-09,Delivered,24878.93,666.28,24212.65,5
526,29625,46,2025-09-25,Returned,49729.9,2647.78,47082.12,5
527,7252,141,2024-08-11,Delivered,212913.24,41940.57,170972.67,1
528,10619,99,2025-04-14,Delivered,35610.36,0.0,35610.36,7
529,1262,73,2024-11-28,Delivered,138.86,20.83,118.03,4
530,17630,162,2026-01-09,Shipped,34249.25,0.0,34249.25,5
531,2764,18,2024-09-18,Delivered,84007.42,0.0,84007.42,5
532,4325,37,2026-01-27,Delivered,15864.2,0.0,15864.2,7
533,13171,51,2025-08-28,Delivered,168773.59,21217.91,147555.68,7
534,33250,83,2026-01-08,Failed,31354.7,62.66,31292.04,4
535,35464,35,2025-05-28,Delivered,4232.51,183.39,4049.12,5
536,5710,129,2026-02-12,Returned,72429.71,0.0,72429.71,5
537,10945,10,2026-02-10,Failed,140345.23,0.0,140345.23,8
538,32055,88,2025-01-30,Delivered,85922.13,0.0,85922.13,8
539,7818,143,2026-01-03,Shipped,157721.85,10470.98,147250.87,8
540,10890,123,2025-03-16,Cancelled,7220.3,0.0,7220.3,9
541,19963,38,2026-02-17,Out for Delivery,14236.05,652.19,13583.86,6
542,39403,68,2024-11-24,Delivered,23169.03,2316.9,20852.13,2
543,27173,54,2024-11-09,Cancelled,9442.19,420.2,9021.99,2
544,33319,117,2026-02-22,Delivered,55907.64,596.44,55311.2,2
545,34959,132,2024-05-01,Processing,36473.79,0.0,36473.79,1
546,24285,74,2024-08-06,Delivered,145840.28,860.66,144979.62,7
547,1664,12,2024-05-09,Delivered,5432.15,0.0,5432.15,4
548,40451,72,2024-08-08,Delivered,22085.1,356.43,21728.67,8
549,44951,8,2025-12-29,Delivered,51376.97,0.0,51376.97,9
550,34511,178,2025-04-28,Delivered,3483.69,0.0,3483.69,3
551,46526,75,2024-06-27,Delivered,304620.63,27038.41,277582.22,9
552,23694,200,2025-11-21,Processing,20422.69,246.36,20176.33,6
553,47822,73,2024-07-16,Delivered,215703.94,1610.17,214093.77,1
554,37903,188,2024-12-16,Delivered,127648.14,12520.85,115127.29,6
555,22883,1,2025-03-05,Delivered,12621.17,1262.12,11359.05,8
556,41354,151,2025-12-06,Delivered,29476.95,460.38,29016.57,1
557,9562,191,2024-07-03,Shipped,38065.48,0.0,38065.48,9
558,27151,150,2025-09-14,Delivered,314497.7,0.0,314497.7,1
559,21797,65,2024-05-21,Delivered,42080.82,9927.16,32153.66,2
560,14292,153,2025-06-10,Shipped,208391.19,0.0,208391.19,5
561,49765,63,2025-03-29,Delivered,4523.01,0.0,4523.01,8
562,20113,48,2024-08-16,Failed,95214.81,15850.66,79364.15,5
563,11392,165,2025-08-31,Delivered,40126.23,0.0,40126.23,1
564,14876,5,2024-08-03,Delivered,390017.49,0.0,390017.49,2
565,48269,95,2024-12-06,Delivered,15990.9,0.0,15990.9,8
566,14788,175,2025-10-06,Delivered,21647.21,74.31,21572.9,6
567,46447,29,2024-12-09,Returned,152779.47,222.45,152557.02,1
568,10654,199,2024-06-03,Shipped,8751.76,0.0,8751.76,6
569,38596,174,2025-12-30,Delivered,105813.64,0.0,105813.64,4
570,23807,31,2024-04-01,Delivered,5494.28,192.94,5301.34,8
571,21079,84,2024-10-04,Processing,217146.9,0.0,217146.9,1
572,13945,33,2026-02-18,Failed,3299.45,0.0,3299.45,7
573,5662,161,2025-01-28,Out for Delivery,2904.38,383.17,2521.21,1
574,30488,185,2025-06-17,Delivered,28358.57,1979.55,26379.02,5
575,17174,125,2024-07-23,Returned,204125.21,0.0,204125.21,8
576,4570,128,2025-05-05,Delivered,202799.18,402.2,202396.98,7
577,27761,42,2026-02-26,Out for Delivery,596.16,0.0,596.16,7
578,13482,143,2025-02-21,Out for Delivery,36059.13,0.0,36059.13,1
579,9611,162,2024-10-26,Delivered,283039.7,0.0,283039.7,3
580,37305,136,2024-06-21,Out for Delivery,105821.08,3385.32,102435.76,7
581,45668,196,2025-06-22,Shipped,49286.91,1481.42,47805.49,2
582,24831,73,2026-02-10,Delivered,27737.6,0.0,27737.6,1
583,32603,142,2025-04-21,Shipped,158558.64,0.0,158558.64,7
584,2403,159,2025-03-21,Processing,14673.34,0.0,14673.34,9
585,47015,1,2025-05-28,Delivered,27289.2,0.0,27289.2,7
586,21253,112,2024-08-18,Shipped,221787.3,23559.76,198227.54,9
587,2919,198,2025-12-08,Delivered,75212.73,12835.48,62377.25,8
588,40842,139,2025-03-17,Delivered,30506.95,498.26,30008.69,3
589,2231,123,2024-01-22,Delivered,90809.98,11149.64,79660.34,7
590,46204,69,2025-12-30,Delivered,49617.06,0.0,49617.06,7
591,18704,68,2025-07-12,Delivered,1414.87,0.0,1414.87,7
592,20010,93,2024-04-03,Delivered,21759.84,5439.96,16319.88,5
593,17315,185,2025-03-15,Delivered,31779.37,0.0,31779.37,3
594,28004,90,2024-12-16,Processing,80222.62,0.0,80222.62,4
595,33343,68,2025-09-05,Delivered,27237.42,0.0,27237.42,5
596,44585,62,2024-08-21,Failed,107668.56,29339.3,78329.26,4
597,37587,188,2025-07-13,Delivered,86268.54,0.0,86268.54,1
598,7251,71,2024-07-31,Cancelled,156724.35,0.0,156724.35,1
599,2683,154,2025-06-23,Shipped,2302.56,0.0,2302.56,3
600,20333,62,2025-03-23,Cancelled,34969.64,0.0,34969.64,8
601,21324,93,2024-02-04,Out for Delivery,33049.83,0.0,33049.83,5
602,26996,100,2024-12-30,Delivered,77925.93,14696.87,63229.06,2
603,23649,129,2025-08-06,Failed,47247.75,0.0,47247.75,8
604,16746,117,2024-01-13,Delivered,40503.32,1941.16,38562.16,6
605,28117,51,2025-07-31,Delivered,54009.67,0.0,54009.67,3
606,28174,14,2024-11-28,Delivered,521896.84,0.0,521896.84,1
607,7161,117,2024-02-27,Processing,118921.9,4289.84,114632.06,6
608,38795,143,2025-01-02,Processing,64177.4,0.0,64177.4,1
609,35188,54,2025-12-22,Delivered,402034.15,41536.91,360497.24,4
610,19884,172,2024-04-27,Delivered,1328.72,332.18,996.54,9
611,5055,16,2024-10-18,Failed,24128.94,0.0,24128.94,2
612,19034,138,2024-06-07,Delivered,24235.41,0.0,24235.41,6
613,47051,186,2025-11-09,Processing,117856.64,0.0,117856.64,6
614,13423,177,2024-12-13,Processing,7064.92,1412.98,5651.94,9
615,2152,165,2026-01-08,Delivered,91245.75,1493.74,89752.01,6
616,5044,131,2024-05-03,Failed,347499.69,0.0,347499.69,8
617,29428,105,2025-02-11,Delivered,48072.99,0.0,48072.99,1
618,1418,51,2024-07-12,Delivered,188922.64,19516.56,169406.08,6
619,36342,192,2024-06-01,Shipped,14833.42,0.0,14833.42,3
620,477,157,2026-02-26,Delivered,37756.45,32.81,37723.64,7
621,45693,181,2025-01-03,Shipped,79997.81,137.45,79860.36,1
622,3633,37,2025-07-18,Delivered,37993.18,2625.92,35367.26,2
623,32955,122,2026-01-10,Delivered,42715.02,0.0,42715.02,7
624,34073,23,2024-05-30,Delivered,7066.36,0.0,7066.36,2
625,20357,158,2025-11-04,Delivered,3711.86,0.0,3711.86,5
626,1014,53,2024-09-03,Delivered,8228.11,675.75,7552.36,9
627,33945,176,2025-02-10,Cancelled,36856.25,0.0,36856.25,7
628,14699,135,2025-01-18,Delivered,157131.79,2732.45,154399.34,5
629,24414,175,2025-12-29,Returned,27596.09,0.0,27596.09,8
630,29459,65,2025-04-23,Processing,48210.79,0.0,48210.79,3
631,10466,6,2025-05-24,Delivered,35490.72,0.0,35490.72,4
632,23177,130,2025-06-29,Shipped,68059.41,0.0,68059.41,5
633,30926,187,2025-12-11,Delivered,6936.84,0.0,6936.84,3
634,15900,141,2024-07-24,Shipped,242491.02,66265.56,176225.46,7
635,1977,172,2025-01-08,Processing,31077.45,8036.67,23040.78,2
636,44466,131,2024-07-10,Cancelled,55179.0,2232.69,52946.31,5
637,24257,124,2025-06-04,Delivered,235602.22,0.0,235602.22,7
638,36825,166,2025-04-02,Shipped,29182.32,0.0,29182.32,2
639,37062,136,2025-01-11,Returned,57325.48,655.49,56669.99,4
640,11932,97,2025-06-30,Delivered,9135.74,560.77,8574.97,7
641,16375,95,2024-12-18,Delivered,12868.82,1362.58,11506.24,3
642,25642,96,2025-09-17,Delivered,114939.1,0.0,114939.1,7
643,12752,166,2026-01-12,Delivered,24870.83,466.77,24404.06,7
644,47889,29,2026-01-02,Delivered,139734.83,0.0,139734.83,1
645,49025,67,2024-04-28,Delivered,111927.46,19959.69,91967.77,1
646,26598,109,2025-10-28,Delivered,10954.61,0.0,10954.61,1
647,37526,84,2024-08-31,Delivered,13073.68,0.0,13073.68,7
648,12106,158,2025-12-13,Processing,107587.32,0.0,107587.32,9
649,47625,130,2024-11-09,Delivered,7330.2,0.0,7330.2,1
650,38761,51,2024-02-03,Delivered,50180.02,0.0,50180.02,8
651,4096,192,2025-10-31,Out for Delivery,16752.11,0.0,16752.11,6
652,1249,14,2025-12-14,Delivered,3052.08,68.69,2983.39,7
653,13881,142,2025-12-28,Delivered,19054.8,108.46,18946.34,9
654,39255,18,2025-08-25,Cancelled,21571.63,0.0,21571.63,5
655,30593,181,2024-02-04,Delivered,25632.84,0.0,25632.84,2
656,6672,88,2025-09-09,Out for Delivery,716.99,0.0,716.99,9
657,290,82,2026-01-17,Failed,291673.46,19774.14,271899.32,2
658,2804,137,2026-02-13,Delivered,70311.94,31.6,70280.34,3
659,25852,79,2025-09-18,Processing,644335.72,0.0,644335.72,8
660,3421,170,2026-01-01,Delivered,55516.17,0.0,55516.17,6
661,22421,180,2024-09-18,Delivered,49420.54,884.07,48536.47,3
662,33328,85,2025-08-01,Delivered,276130.32,0.0,276130.32,4
663,6298,46,2025-03-08,Failed,185816.13,0.0,185816.13,7
664,37041,150,2024-05-14,Processing,349549.86,104864.96,244684.9,7
665,8145,86,2024-05-28,Delivered,70802.27,8284.76,62517.51,2
666,38307,140,2024-11-21,Returned,14972.28,0.0,14972.28,1
667,35018,181,2024-05-16,Delivered,18497.98,847.52,17650.46,7
668,26892,26,2026-02-09,Processing,5266.92,0.0,5266.92,1
669,35950,9,2025-09-25,Out for Delivery,123076.67,0.0,123076.67,9
670,24941,51,2024-01-07,Cancelled,391701.59,23699.25,368002.34,5
671,4797,107,2024-09-28,Delivered,27949.17,0.0,27949.17,4
672,44426,177,2025-07-28,Delivered,57939.94,3706.5,54233.44,3
673,30420,143,2025-01-11,Delivered,18450.55,0.0,18450.55,9
674,43614,88,2025-11-03,Delivered,940.48,0.0,940.48,5
675,18894,198,2025-07-25,Delivered,264019.37,2630.67,261388.7,4
676,46376,182,2025-09-20,Shipped,27807.69,5898.98,21908.71,2
677,48158,85,2025-12-01,Delivered,159019.16,1729.56,157289.6,3
678,37289,50,2025-08-17,Delivered,22462.76,0.0,22462.76,4
679,10500,31,2024-07-21,Delivered,97865.75,1013.93,96851.82,2
680,24287,181,2025-09-13,Delivered,24251.42,3972.75,20278.67,5
681,7206,188,2025-12-13,Shipped,40106.62,0.0,40106.62,9
682,12809,119,2025-10-11,Delivered,17120.54,0.0,17120.54,9
683,22961,21,2025-09-04,Shipped,92523.59,4820.17,87703.42,1
684,11096,119,2024-07-28,Delivered,1119.41,167.91,951.5,5
685,5273,133,2024-05-31,Delivered,92160.38,19584.29,72576.09,3
686,43101,165,2025-08-14,Delivered,157434.01,0.0,157434.01,2
687,25851,25,2026-02-24,Delivered,265838.18,0.0,265838.18,7
688,21912,56,2024-06-12,Out for Delivery,146496.2,0.0,146496.2,8
689,12274,134,2025-05-23,Delivered,18809.59,0.0,18809.59,4
690,11311,27,2024-07-04,Delivered,257317.23,0.0,257317.23,8
691,15020,19,2025-06-27,Returned,16607.07,3242.48,13364.59,4
692,47777,41,2024-11-19,Delivered,124504.38,0.0,124504.38,6
693,23067,12,2025-12-08,Delivered,44947.83,0.0,44947.83,2
694,31446,95,2025-09-26,Out for Delivery,72673.6,0.0,72673.6,1
695,25493,177,2024-02-11,Delivered,117705.78,3779.04,113926.74,1
696,42521,100,2024-09-07,Cancelled,80628.65,12689.88,67938.77,9
697,44352,177,2024-10-18,Delivered,106758.37,10495.53,96262.84,2
698,45868,131,2024-09-02,Delivered,216713.58,14395.14,202318.44,8
699,45349,189,2024-10-25,Shipped,76775.91,0.0,76775.91,5
700,1635,122,2024-08-11,Delivered,20596.35,326.21,20270.14,6
701,36516,43,2025-10-25,Out for Delivery,47446.07,0.0,47446.07,8
702,11702,193,2024-06-01,Delivered,12220.56,0.0,12220.56,8
703,34725,57,2025-01-31,Delivered,615.48,0.0,615.48,5
704,273,35,2024-11-03,Delivered,13160.41,0.0,13160.41,1
705,6170,88,2025-07-21,Processing,31089.47,0.0,31089.47,6
706,11264,184,2025-11-20,Shipped,17843.98,2982.52,14861.46,1
707,41855,53,2025-06-24,Failed,8352.0,0.0,8352.0,7
708,38118,8,2024-10-21,Processing,14072.48,0.0,14072.48,1
709,49213,49,2026-01-28,Delivered,19710.79,0.0,19710.79,7
710,30556,7,2024-03-18,Delivered,37519.3,2643.6,34875.7,5
711,10454,180,2025-12-29,Delivered,393955.05,0.0,393955.05,7
712,32906,147,2024-07-31,Delivered,79581.34,11041.96,68539.38,8
713,8759,80,2025-06-23,Shipped,37892.1,0.0,37892.1,6
714,22306,113,2025-05-03,Failed,127993.82,7737.17,120256.65,9
715,46880,185,2026-02-26,Returned,26079.09,0.0,26079.09,6
716,11832,180,2025-07-07,Out for Delivery,4449.42,889.88,3559.54,7
717,24744,61,2025-07-19,Delivered,51146.41,963.28,50183.13,1
718,12204,66,2024-09-25,Out for Delivery,91094.65,5695.34,85399.31,2
719,18327,1,2025-08-01,Out for Delivery,13846.86,0.0,13846.86,2
720,39986,107,2025-09-04,Delivered,16581.62,0.0,16581.62,3
721,47455,135,2025-12-07,Processing,10814.88,0.0,10814.88,1
722,37668,35,2025-08-05,Delivered,26243.25,2201.29,24041.96,7
723,13397,40,2024-01-17,Delivered,34154.89,1871.6,32283.29,5
724,25,14,2024-09-08,Processing,536253.08,1109.46,535143.62,3
725,45785,193,2024-07-30,Failed,361494.38,0.0,361494.38,6
726,26161,7,2024-06-25,Delivered,1600.8,0.0,1600.8,7
727,24117,75,2025-10-27,Delivered,781.23,0.0,781.23,7
728,14681,32,2024-07-19,Delivered,11910.34,0.0,11910.34,1
729,6474,79,2024-10-29,Processing,19343.95,0.0,19343.95,1
730,20689,36,2024-05-25,Shipped,26924.73,0.0,26924.73,1
731,47244,78,2024-02-23,Delivered,36217.99,0.0,36217.99,8
732,3409,3,2024-10-27,Delivered,100883.2,0.0,100883.2,6
733,48453,21,2024-08-14,Delivered,119309.47,0.0,119309.47,9
734,17523,127,2025-01-03,Delivered,285052.95,37991.48,247061.47,8
735,49394,122,2025-01-19,Delivered,191114.09,2202.94,188911.15,8
736,5883,46,2024-11-24,Out for Delivery,22300.3,823.42,21476.88,7
737,2148,73,2025-11-08,Shipped,14259.47,0.0,14259.47,3
738,40995,71,2025-08-29,Shipped,108400.49,986.95,107413.54,1
739,24865,83,2026-01-30,Delivered,178730.75,0.0,178730.75,1
740,23615,93,2025-05-27,Delivered,37405.55,0.0,37405.55,9
741,30550,44,2025-06-04,Processing,44748.95,0.0,44748.95,3
742,24151,4,2025-01-02,Delivered,38803.99,5679.53,33124.46,1
743,24941,17,2024-04-28,Processing,114743.46,16398.09,98345.37,1
744,5391,113,2026-01-27,Delivered,73527.18,0.0,73527.18,2
745,13626,176,2024-11-19,Returned,32838.14,2727.53,30110.61,1
746,233,40,2025-07-24,Delivered,2085.46,0.0,2085.46,9
747,5242,61,2025-09-12,Cancelled,25214.74,132.32,25082.42,1
748,43427,90,2024-12-21,Shipped,37515.74,795.84,36719.9,9
749,38447,44,2025-05-19,Out for Delivery,236767.93,28.68,236739.25,6
750,4802,11,2025-03-22,Returned,16789.48,0.0,16789.48,5
