payment_id,order_id,cust_id,amount,status,refund_reason,refunded_at
741,794,9634,28411.64,Completed,,
742,795,41907,61518.96,Completed,,
743,796,29976,28175.81,Completed,,
744,797,39200,84845.87,Completed,,
745,798,22295,17159.07,Completed,,
746,799,22888,28965.21,Failed,,
747,800,33053,87082.91,Completed,,
748,801,10085,63231.57,Completed,,
749,802,8284,25223.35,Completed,,
750,803,8724,17389.86,Refunded,Not liked,2024-04-21 00:00:00
751,804,11710,8522.38,Completed,,
752,805,15945,74195.41,Completed,,
753,806,23576,93417.53,Completed,,
754,807,8629,21799.38,Completed,,
755,808,17011,38242.29,Completed,,
756,809,43344,120747.45,Completed,,
757,810,11566,19306.22,Completed,,
758,811,20536,8551.55,Completed,,
759,812,26631,50425.41,Completed,,
760,813,33956,76526.13,Completed,,
761,814,29253,43308.26,Completed,,
762,815,6689,28958.4,Completed,,
763,816,16791,74633.21,Completed,,
764,817,42873,43715.98,Completed,,
765,818,25707,29858.3,Failed,,
766,819,38715,434.03,Completed,,
767,820,39527,2779.26,Failed,,
768,821,20228,20882.38,Failed,,
769,822,37947,65024.47,Completed,,
770,823,26499,92912.85,Completed,,
771,824,46671,139531.83,Completed,,
772,825,31390,173394.0,Completed,,
773,826,45121,73053.93,Completed,,
774,827,13730,46417.28,Failed,,
775,828,25466,132373.84,Completed,,
776,829,32790,40889.85,Completed,,
777,830,46236,12270.82,Completed,,
778,831,38024,143771.68,Completed,,
779,832,41228,36888.92,Completed,,
780,833,42614,59463.6,Completed,,
781,834,42980,132809.09,Completed,,
782,835,39553,19246.47,Completed,,
783,836,33443,60336.75,Completed,,
784,837,13647,368093.97,Refunded,Changed mind,2024-02-08 00:00:00
785,838,10660,93589.45,Completed,,
786,839,753,26093.18,Completed,,
787,840,18716,6263.76,Completed,,
788,841,45166,64423.9,Completed,,
789,842,44750,87243.04,Completed,,
790,843,21833,68205.56,Completed,,
791,844,35754,371925.61,Completed,,
792,845,25098,139112.28,Failed,,
793,846,38372,338911.71,Completed,,
794,847,9324,5743.54,Failed,,
795,848,14697,4345.72,Completed,,
796,849,29691,30159.47,Completed,,
797,850,38330,41983.6,Completed,,
798,852,4076,2781.13,Completed,,
799,853,34038,14025.92,Completed,,
800,854,47078,27074.34,Completed,,
801,855,27523,1280.48,Completed,,
802,856,20600,51659.96,Completed,,
803,857,46446,28890.83,Completed,,
804,858,2432,3340.3,Completed,,
805,859,6538,26572.42,Completed,,
806,860,27199,28222.76,Completed,,
807,861,11643,3371.1,Completed,,
808,862,36429,8048.43,Completed,,
809,863,9132,203172.3,Completed,,
810,864,8663,100166.96,Completed,,
811,865,23667,37155.7,Completed,,
812,866,35635,1583.08,Completed,,
813,867,47351,340477.02,Failed,,
814,868,32671,50629.0,Completed,,
815,869,18006,69124.16,Failed,,
816,870,43048,17414.96,Completed,,
817,871,40142,59812.11,Completed,,
818,872,35950,1043.86,Failed,,
819,873,31690,55211.16,Completed,,
820,874,6726,28324.35,Completed,,
821,875,46372,37977.72,Completed,,
822,876,11809,5882.31,Completed,,
823,877,12212,19898.18,Completed,,
824,878,2661,249919.73,Completed,,
825,879,44224,1815.27,Refunded,Size issue,2024-03-21 00:00:00
826,880,30477,7674.03,Completed,,
827,881,24667,44920.23,Completed,,
828,882,4071,1470.87,Completed,,
829,883,5278,41840.8,Completed,,
830,884,33578,33869.85,Completed,,
831,885,37741,22510.25,Completed,,
832,887,28472,64984.08,Completed,,
833,889,32976,323864.56,Completed,,
834,890,40266,13301.63,Refunded,Size issue,2025-01-12 00:00:00
835,891,44565,8490.82,Completed,,
836,892,33328,95303.89,Completed,,
837,893,5359,12568.32,Completed,,
838,894,7165,11191.14,Completed,,
839,895,31396,25249.18,Completed,,
840,896,7486,55113.1,Completed,,
841,897,3989,50538.37,Refunded,Defective,2024-12-26 00:00:00
842,898,20561,310442.78,Completed,,
843,899,4631,26643.0,Completed,,
844,900,10823,5774.52,Completed,,
845,901,35775,167157.14,Completed,,
846,902,38293,2675.98,Completed,,
847,903,62,40550.03,Completed,,
848,904,49948,16688.9,Completed,,
849,905,12337,112150.19,Completed,,
850,906,12747,26732.47,Completed,,
851,907,1697,606.06,Failed,,
852,908,36969,117237.94,Completed,,
853,909,23880,72446.76,Failed,,
854,910,12785,14057.22,Completed,,
855,911,6576,114550.87,Refunded,Not liked,2024-06-30 00:00:00
856,912,39301,444393.01,Completed,,
857,913,23126,54178.4,Completed,,
858,914,39579,28488.41,Completed,,
859,915,40367,1959.41,Completed,,
860,916,33882,20658.59,Completed,,
861,917,38961,399948.56,Completed,,
862,918,26605,205680.43,Completed,,
863,919,47537,11448.96,Completed,,
864,920,22763,73808.41,Completed,,
865,921,33821,144813.11,Completed,,
866,923,23909,27468.94,Completed,,
867,924,27207,216499.9,Refunded,Changed mind,2025-08-05 00:00:00
868,925,39161,312690.89,Completed,,
869,926,2318,13707.55,Failed,,
870,927,14457,115632.64,Completed,,
871,928,5205,42483.8,Completed,,
872,929,20877,118980.49,Completed,,
873,930,35684,33218.17,Completed,,
874,931,44601,11304.4,Completed,,
875,932,43887,43789.32,Completed,,
876,933,45872,20308.87,Completed,,
877,934,8769,32119.96,Completed,,
878,935,6759,188627.26,Refunded,Changed mind,2024-01-12 00:00:00
879,936,32310,52899.94,Completed,,
880,937,4871,3499.71,Completed,,
881,938,45726,17483.97,Refunded,Not liked,2025-10-20 00:00:00
882,939,22195,52.74,Completed,,
883,940,34177,18663.27,Failed,,
884,941,27562,22721.03,Completed,,
885,942,48682,386525.64,Completed,,
886,943,23939,170425.82,Completed,,
887,944,47893,1865.71,Completed,,
888,945,5885,2699.84,Completed,,
889,946,41570,108461.93,Completed,,
890,947,41981,26409.88,Completed,,
891,948,516,26161.6,Completed,,
892,950,7279,29469.03,Completed,,
893,951,33279,58047.01,Failed,,
894,952,11554,18435.58,Completed,,
895,953,46338,5943.0,Completed,,
896,954,2297,2634.57,Completed,,
897,955,18414,210258.28,Completed,,
898,956,49140,8115.12,Completed,,
899,957,33106,71722.84,Completed,,
900,958,18243,402181.35,Completed,,
901,959,12529,79204.17,Completed,,
902,960,4844,45366.63,Completed,,
903,961,37615,103787.77,Completed,,
904,962,48208,88068.21,Completed,,
905,963,41029,173135.54,Failed,,
906,964,44090,1389.51,Completed,,
907,965,4459,34285.76,Completed,,
908,966,1106,174189.39,Completed,,
909,967,21182,10173.63,Completed,,
910,969,21070,71245.02,Completed,,
911,970,4151,24349.84,Completed,,
912,971,27165,311076.43,Completed,,
913,972,29812,86230.02,Completed,,
914,973,20693,21252.33,Completed,,
915,974,8895,26536.86,Completed,,
916,975,21819,14434.92,Completed,,
917,976,34803,212399.93,Completed,,
918,977,46684,92718.8,Completed,,
919,978,47660,2912.81,Refunded,Size issue,2024-04-12 00:00:00
920,979,47955,1186.86,Completed,,
921,980,13363,234280.65,Completed,,
922,981,42662,51397.35,Completed,,
923,982,3209,15723.46,Completed,,
924,983,8132,11602.67,Completed,,
925,984,13719,22979.85,Completed,,
926,985,45646,1011.72,Completed,,
927,986,5756,107203.23,Failed,,
928,987,47549,93662.41,Completed,,
929,988,16982,174376.7,Completed,,
930,989,41151,18362.34,Completed,,
931,990,26233,88008.06,Completed,,
932,991,5694,3444.04,Completed,,
933,992,13993,125061.48,Completed,,
934,993,36062,27308.4,Completed,,
935,994,42520,31337.37,Failed,,
936,995,13559,668.76,Completed,,
937,996,40640,1512.91,Completed,,
938,997,20228,59659.74,Completed,,
939,998,6288,100845.78,Completed,,
940,999,42631,12640.12,Completed,,
941,1001,19074,36262.37,Completed,,
942,1002,19412,25779.37,Completed,,
943,1003,15613,43571.77,Failed,,
944,1004,25159,75421.82,Completed,,
945,1005,38440,118525.14,Completed,,
946,1006,19660,2076.45,Completed,,
947,1007,13123,408387.37,Failed,,
948,1008,47823,11181.87,Completed,,
949,1009,26449,137176.18,Completed,,
950,1010,34068,1912.6,Failed,,
951,1011,32597,35344.74,Completed,,
952,1012,18862,157671.19,Completed,,
953,1013,6868,38657.98,Completed,,
954,1014,34792,16377.91,Completed,,
955,1015,14403,3089.79,Refunded,Changed mind,2024-10-25 00:00:00
956,1016,39684,18868.88,Completed,,
957,1017,44871,40905.9,Completed,,
958,1018,27726,2925.22,Refunded,Defective,2025-09-04 00:00:00
959,1019,18908,10660.13,Failed,,
960,1020,17807,19276.76,Refunded,Not liked,2026-02-24 00:00:00
961,1021,46827,94631.75,Completed,,
962,1022,47994,1789.85,Completed,,
963,1023,31445,169066.31,Completed,,
964,1024,30824,417003.44,Completed,,
965,1025,8170,71831.41,Completed,,
966,1026,22209,146417.92,Completed,,
967,1027,5299,86604.4,Completed,,
968,1028,33008,1627.08,Completed,,
969,1029,21064,336760.55,Completed,,
970,1030,38599,130563.36,Completed,,
971,1031,9990,275198.34,Completed,,
972,1032,47254,34264.81,Completed,,
973,1033,48859,203845.61,Completed,,
974,1034,36527,84451.88,Completed,,
975,1035,19109,50075.57,Refunded,Changed mind,2024-06-15 00:00:00
976,1036,8549,142309.59,Completed,,
977,1037,12210,252767.54,Completed,,
978,1038,39719,109359.22,Completed,,
979,1039,45929,87052.62,Failed,,
980,1041,20042,37113.3,Completed,,
981,1042,8101,3263.86,Completed,,
982,1043,7488,90809.89,Completed,,
983,1044,20502,162413.7,Completed,,
984,1045,43341,35182.03,Completed,,
985,1046,297,53632.89,Completed,,
986,1047,31103,223722.9,Completed,,
987,1048,29641,17015.85,Refunded,Size issue,2024-05-01 00:00:00
988,1049,43321,90658.68,Completed,,
989,1050,12505,306768.14,Refunded,Defective,2025-04-02 00:00:00
990,1052,5309,119696.55,Completed,,
991,1053,28431,28631.6,Completed,,
992,1054,38224,1565.48,Completed,,
993,1055,9516,11306.17,Refunded,Not liked,2024-06-07 00:00:00
994,1056,13948,2953.66,Completed,,
995,1057,6393,2375.63,Completed,,
996,1058,35313,424403.55,Completed,,
997,1059,40663,19638.17,Completed,,
998,1060,44747,166229.83,Completed,,
999,1062,9739,66031.45,Completed,,
1000,1063,1985,84687.69,Completed,,
1001,1064,34713,14414.31,Completed,,
1002,1065,45937,4521.36,Completed,,
1003,1066,32155,116751.24,Completed,,
1004,1067,36774,4362.74,Completed,,
1005,1068,12435,2630.1,Completed,,
1006,1070,39694,107427.81,Failed,,
1007,1071,31993,21877.64,Failed,,
1008,1072,1939,3052.19,Refunded,Defective,2025-04-20 00:00:00
1009,1073,9607,32990.2,Completed,,
1010,1074,1156,168688.13,Completed,,
1011,1075,15725,53319.74,Completed,,
1012,1077,12154,85310.48,Completed,,
1013,1079,24335,4112.11,Completed,,
1014,1080,26038,74898.56,Completed,,
1015,1081,22557,19297.35,Completed,,
1016,1082,44920,352088.12,Completed,,
1017,1083,1081,206033.22,Completed,,
1018,1084,32874,42682.68,Completed,,
1019,1085,23965,97102.74,Failed,,
1020,1086,12740,73912.09,Completed,,
1021,1087,42049,101140.39,Completed,,
1022,1088,22037,99012.98,Completed,,
1023,1089,46212,264143.17,Completed,,
1024,1090,15592,105629.19,Completed,,
1025,1091,23731,22119.22,Completed,,
1026,1092,36829,44231.12,Completed,,
1027,1093,12465,47008.87,Refunded,Changed mind,2024-07-18 00:00:00
1028,1094,33722,84498.87,Refunded,Changed mind,2024-05-17 00:00:00
1029,1095,39332,3336.46,Completed,,
1030,1096,47561,77710.49,Completed,,
1031,1097,47196,313057.08,Completed,,
1032,1098,23505,151658.02,Completed,,
1033,1099,35035,170806.64,Completed,,
1034,1100,13649,3368.82,Completed,,
1035,1102,37803,5522.86,Completed,,
1036,1103,49301,100737.0,Completed,,
1037,1104,43980,25510.11,Completed,,
1038,1105,25935,89374.61,Completed,,
1039,1106,22089,34595.39,Completed,,
1040,1107,41480,259679.17,Completed,,
1041,1108,23969,301926.45,Completed,,
1042,1109,20846,446384.73,Completed,,
1043,1110,16202,126859.96,Completed,,
1044,1111,20137,23688.81,Completed,,
1045,1112,49950,3183.38,Completed,,
1046,1113,5432,1837.43,Completed,,
1047,1114,7308,7949.04,Completed,,
1048,1115,16220,166976.05,Completed,,
1049,1116,28221,39542.77,Completed,,
1050,1117,31596,138880.86,Completed,,
1051,1118,6274,113812.27,Completed,,
1052,1119,42761,4363.2,Completed,,
1053,1120,12506,121023.77,Completed,,
1054,1121,45939,101358.16,Completed,,
1055,1123,25088,11338.42,Completed,,
1056,1124,35252,3633.15,Completed,,
1057,1125,27977,173265.86,Completed,,
1058,1126,28066,175216.59,Refunded,Wrong Item,2024-02-05 00:00:00
1059,1127,34317,68552.04,Failed,,
1060,1128,24122,1283.09,Completed,,
1061,1129,48623,37494.34,Completed,,
1062,1130,21084,1019.04,Failed,,
1063,1131,13816,48713.0,Completed,,
1064,1132,13472,47570.14,Completed,,
1065,1133,26193,28464.89,Completed,,
1066,1134,42417,206535.56,Failed,,
1067,1135,24482,9384.92,Completed,,
1068,1136,20745,3042.07,Completed,,
1069,1137,1852,187006.46,Refunded,Not liked,2024-11-14 00:00:00
1070,1138,25270,130997.63,Completed,,
1071,1139,760,213.2,Completed,,
1072,1140,42905,122.72,Completed,,
1073,1141,9743,197581.85,Completed,,
1074,1142,2620,153715.51,Completed,,
1075,1143,9493,86771.3,Refunded,Size issue,2024-06-06 00:00:00
1076,1144,9460,302756.97,Completed,,
1077,1145,31841,77120.99,Completed,,
1078,1146,4616,1622.49,Completed,,
1079,1147,42140,138060.34,Completed,,
1080,1148,31852,31444.23,Completed,,
1081,1149,43132,251.85,Completed,,
1082,1150,20616,23583.9,Completed,,
1083,1151,1843,38770.26,Failed,,
1084,1152,37904,59474.56,Completed,,
1085,1153,2465,20300.64,Completed,,
1086,1154,39570,14040.66,Completed,,
1087,1155,39815,139170.85,Completed,,
1088,1156,9728,6766.17,Refunded,Size issue,2024-08-31 00:00:00
1089,1157,15390,36148.14,Completed,,
1090,1158,32599,273460.69,Completed,,
1091,1160,34033,4431.2,Completed,,
1092,1161,5103,7792.56,Completed,,
1093,1162,13159,24785.2,Completed,,
1094,1163,14264,1482.29,Completed,,
1095,1164,9640,18154.71,Completed,,
1096,1165,29500,149580.49,Completed,,
1097,1166,46564,145978.96,Completed,,
1098,1167,34347,353659.46,Completed,,
1099,1168,31822,112552.25,Completed,,
1100,1169,14014,28321.12,Completed,,
1101,1170,14762,6078.69,Completed,,
1102,1171,29969,49426.43,Completed,,
1103,1173,15161,104518.97,Completed,,
1104,1174,5277,11773.86,Completed,,
1105,1175,41470,197625.37,Completed,,
1106,1176,31282,55244.34,Completed,,
1107,1177,3798,17767.55,Completed,,
1108,1178,42203,47964.14,Failed,,
1109,1179,36495,16793.28,Completed,,
1110,1180,41577,169964.57,Completed,,
1111,1181,45321,43585.87,Completed,,
1112,1182,11243,320619.59,Failed,,
1113,1183,1837,2354.78,Completed,,
1114,1184,49587,140254.26,Completed,,
1115,1185,44511,10533.84,Completed,,
1116,1186,13271,19876.78,Completed,,
1117,1187,15611,383991.1,Refunded,Not liked,2025-02-19 00:00:00
1118,1188,24432,26144.56,Completed,,
1119,1189,21541,19406.02,Completed,,
1120,1190,10956,288124.59,Completed,,
1121,1191,20731,712477.46,Completed,,
1122,1193,37120,31121.18,Completed,,
1123,1194,25949,91393.49,Completed,,
1124,1195,28086,51182.61,Completed,,
1125,1196,32586,106438.35,Completed,,
1126,1197,18520,931.26,Completed,,
1127,1198,22783,526.21,Completed,,
1128,1199,25648,278305.53,Completed,,
1129,1200,49860,4256.13,Refunded,Wrong Item,2024-11-25 00:00:00
1130,1201,6801,424.32,Completed,,
1131,1202,19590,36267.46,Completed,,
1132,1203,35432,2333.14,Completed,,
1133,1204,5775,18289.2,Completed,,
1134,1205,35544,12794.24,Completed,,
1135,1206,23416,13632.08,Failed,,
1136,1208,18477,12497.77,Completed,,
1137,1209,46962,20181.58,Completed,,
1138,1210,7135,139730.13,Completed,,
1139,1211,7405,43657.87,Completed,,
1140,1212,46384,15389.6,Completed,,
1141,1213,49881,128927.99,Completed,,
1142,1214,37278,2249.34,Completed,,
1143,1215,44961,168811.18,Completed,,
1144,1216,13838,11644.79,Completed,,
1145,1217,9361,9448.45,Completed,,
1146,1218,12310,44704.89,Completed,,
1147,1219,1172,19656.29,Completed,,
1148,1220,7132,22935.86,Completed,,
1149,1221,4256,19790.36,Completed,,
1150,1222,31866,55607.76,Completed,,
1151,1223,23262,13418.95,Completed,,
1152,1224,28792,326396.53,Completed,,
1153,1225,34471,224264.93,Completed,,
1154,1226,26853,1465.29,Completed,,
1155,1227,25229,39317.59,Completed,,
1156,1228,21546,49662.35,Completed,,
1157,1230,19395,31738.78,Completed,,
1158,1231,11127,112021.91,Completed,,
1159,1232,33387,63791.23,Completed,,
1160,1233,19898,72230.97,Completed,,
1161,1234,37884,180955.33,Completed,,
1162,1235,10188,153107.64,Completed,,
1163,1236,42337,176090.93,Completed,,
1164,1237,5646,4063.63,Completed,,
1165,1238,36507,6086.74,Completed,,
1166,1239,18935,49343.21,Completed,,
1167,1240,43228,329792.22,Completed,,
1168,1241,28361,555.45,Failed,,
1169,1242,45795,15565.9,Completed,,
1170,1244,38157,60925.81,Completed,,
1171,1245,44765,316588.57,Completed,,
1172,1247,22632,130148.79,Completed,,
1173,1248,14223,2736.79,Refunded,Wrong Item,2024-02-04 00:00:00
1174,1249,24415,50126.41,Completed,,
1175,1250,5237,4977.25,Completed,,
1176,1251,45843,100880.99,Completed,,
1177,1252,1998,8633.52,Refunded,Not liked,2024-02-07 00:00:00
1178,1253,49025,151029.12,Completed,,
1179,1254,13956,126884.41,Completed,,
1180,1255,44812,266076.33,Completed,,
1181,1256,28081,167147.02,Completed,,
1182,1257,20291,1075.28,Completed,,
1183,1258,23813,441946.62,Completed,,
1184,1259,7956,68930.27,Completed,,
1185,1260,32190,41817.51,Completed,,
1186,1261,10226,56979.36,Completed,,
1187,1262,49152,121601.01,Refunded,Wrong Item,2025-11-30 00:00:00
1188,1263,43785,42768.83,Completed,,
1189,1264,15551,3064.5,Completed,,
1190,1265,24209,136902.31,Completed,,
1191,1266,32246,43305.92,Completed,,
1192,1267,47667,33708.73,Completed,,
1193,1268,13549,17929.56,Completed,,
1194,1269,46212,16127.1,Failed,,
1195,1271,10688,2085.46,Failed,,
1196,1272,11283,7317.96,Completed,,
1197,1273,49807,58462.47,Completed,,
1198,1274,30030,17904.37,Completed,,
1199,1275,38222,147676.03,Completed,,
1200,1276,23834,3491.56,Completed,,
1201,1277,14356,14974.71,Completed,,
1202,1278,38662,11313.34,Completed,,
1203,1279,40446,107587.32,Completed,,
1204,1280,28294,142738.47,Refunded,Changed mind,2024-07-25 00:00:00
1205,1281,18626,367448.14,Completed,,
1206,1282,2415,22356.46,Completed,,
1207,1283,5216,135485.51,Completed,,
1208,1284,20941,12824.76,Completed,,
1209,1285,10890,4582.52,Failed,,
1210,1286,1312,146166.86,Failed,,
1211,1287,21424,11138.31,Completed,,
1212,1288,44303,51676.27,Refunded,Changed mind,2024-04-29 00:00:00
1213,1290,45293,16013.75,Completed,,
1214,1291,23720,2740.47,Completed,,
1215,1292,15894,654044.08,Completed,,
1216,1293,41705,101083.82,Completed,,
1217,1294,19079,44060.19,Refunded,Changed mind,2025-05-12 00:00:00
1218,1295,27505,4366.86,Completed,,
1219,1296,24534,167311.74,Completed,,
1220,1297,9609,185921.52,Completed,,
1221,1298,8113,54007.66,Refunded,Defective,2025-08-11 00:00:00
1222,1299,46478,39038.24,Completed,,
1223,1300,12622,30940.29,Completed,,
1224,1301,36796,328981.32,Completed,,
1225,1302,47710,12758.87,Failed,,
1226,1303,46943,53258.03,Completed,,
1227,1304,26904,19474.34,Completed,,
1228,1305,10640,138360.55,Completed,,
1229,1306,16769,36157.1,Completed,,
1230,1307,27451,7845.79,Failed,,
1231,1308,35628,526.0,Completed,,
1232,1309,48154,105562.69,Completed,,
1233,1310,48252,410446.5,Completed,,
1234,1311,47209,97405.21,Completed,,
1235,1312,10178,42599.95,Failed,,
1236,1313,33014,54925.57,Refunded,Defective,2025-08-28 00:00:00
1237,1314,12012,1271.11,Completed,,
1238,1315,48471,100428.27,Completed,,
